к,e,p,e,к, ,e,т,у,$,V,SG,3,NEG,PST	к,e,p,e,к, ,e,т,п,e,д,i
к,e,p,e,к, ,e,т,у,$,V,FRML,SBJV,SG,2,FUT	қ,a,ж,e,т, ,б,o,л,a,p,с,ы,з
к,e,p,e,к, ,e,т,у,$,V,FRML,PL,2,PST	к,e,p,e,к, ,e,т,т,i,ң,i,з,д,e,p
к,e,p,e,к, ,e,т,у,$,V,FRML,IMP,SG,2,NEG	к,e,p,e,к, ,e,т,п,e,ң,i,з
к,e,p,e,к, ,e,т,у,$,V,SBJV,PL,2,INFM,FUT	қ,a,ж,e,т, ,б,o,л,a,p,с,ы,ң,д,a,p
к,e,p,e,к, ,e,т,у,$,V,SG,3,PST	к,e,p,e,к, ,e,т,т,i
к,e,p,e,к, ,e,т,у,$,V,PROG,PL,3,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p
к,e,p,e,к, ,e,т,у,$,V,PL,1,PST	к,e,p,e,к, ,e,т,т,i,к
к,e,p,e,к, ,e,т,у,$,V,PROG,PL,1,NEG,PST	к,e,p,e,к, ,e,т,п,e,т,i,н,м,i,з
к,e,p,e,к, ,e,т,у,$,V,PRF,SG,2,INFM,PST	к,e,p,e,к, ,e,т,к,e,н,с,i,ң
к,e,p,e,к, ,e,т,у,$,V,PL,3,NEG,PST	к,e,p,e,к, ,e,т,п,e,д,i
к,e,p,e,к, ,e,т,у,$,V,FRML,PL,2,NEG,PRS	к,e,p,e,к, ,e,т,e,м,e,й,д,i
к,e,p,e,к, ,e,т,у,$,V,PRF,FRML,SG,2,PST	к,e,p,e,к, ,e,т,к,e,н,с,i,з
к,e,p,e,к, ,e,т,у,$,V,PL,3,NEG,PRS	к,e,p,e,к, ,e,т,e,м,e,й,м,i,з
к,e,p,e,к, ,e,т,у,$,V,PROG,SG,2,NEG,INFM,PST	к,e,p,e,к, ,e,т,п,e,т,i,н,с,i,ң
к,e,p,e,к, ,e,т,у,$,V,PL,2,INFM,PST	к,e,p,e,к, ,e,т,т,i,ң,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PRF,PL,3,NEG,PST	к,e,p,e,к, ,e,т,п,e,г,e,н,д,i
к,e,p,e,к, ,e,т,у,$,V,PRF,PL,1,PST	к,e,p,e,к, ,e,т,к,e,н,м,i,з
к,e,p,e,к, ,e,т,у,$,V,PROG,FRML,PL,2,PST	к,e,p,e,к, ,e,т,e,т,i,н,с,i,з,д,e,p
к,e,p,e,к, ,e,т,у,$,V,SG,2,INFM,PST	к,e,p,e,к, ,e,т,т,i,ң
к,e,p,e,к, ,e,т,у,$,V,PL,2,NEG,INFM,PST	к,e,p,e,к, ,e,т,п,e,д,ы,ң,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PROG,SG,1,NEG,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p,м,a,й,м,ы,н
к,e,p,e,к, ,e,т,у,$,V,PRF,SG,1,PST	к,e,p,e,к, ,e,т,к,e,н,м,i,н
к,e,p,e,к, ,e,т,у,$,V,PL,3,PRS	к,e,p,e,к, ,e,т,e,д,i
к,e,p,e,к, ,e,т,у,$,V,IMP,PL,2,NEG,INFM	к,e,p,e,к, ,e,т,п,e,ң,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PROG,SG,3,NEG,PST	к,e,p,e,к, ,e,т,п,e,т,i,н
к,e,p,e,к, ,e,т,у,$,V,FRML,SBJV,PL,2,FUT	қ,a,ж,e,т, ,б,o,л,a,p,с,ы,з,д,a,p
к,e,p,e,к, ,e,т,у,$,V,PRF,FRML,PL,2,NEG,PST	к,e,p,e,к, ,e,т,п,e,г,e,н,д,ы,ң,i,з,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PRF,FRML,PL,2,PST	к,e,p,e,к, ,e,т,к,e,н,с,i,з,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PROG,FRML,PL,2,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p,с,ы,з,д,a,p
к,e,p,e,к, ,e,т,у,$,V,PL,2,NEG,INFM,PRS	к,e,p,e,к, ,e,т,e,м,e,й,с,i,з,д,e,p
к,e,p,e,к, ,e,т,у,$,V,SBJV,SG,3,FUT	қ,a,ж,e,т, ,б,o,л,a,p
к,e,p,e,к, ,e,т,у,$,V,SG,2,INFM,PRS	к,e,p,e,к, ,e,т,e,с,i,ң
к,e,p,e,к, ,e,т,у,$,V,SBJV,PL,1,FUT	қ,a,ж,e,т, ,б,o,л,a,p,м,ы,з
к,e,p,e,к, ,e,т,у,$,V,FRML,IMP,SG,2	к,e,p,e,к, ,e,т,i,ң,i,з
к,e,p,e,к, ,e,т,у,$,V,PL,2,INFM,PRS	к,e,p,e,к, ,e,т,e,с,i,ң,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PROG,SG,3,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p
к,e,p,e,к, ,e,т,у,$,V,FRML,IMP,PL,2	к,e,p,e,к, ,e,т,i,ң,i,з,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PRF,SG,2,NEG,INFM,PST	к,e,p,e,к, ,e,т,п,e,г,e,н,д,ы,ң
к,e,p,e,к, ,e,т,у,$,V,SG,2,NEG,INFM,PST	к,e,p,e,к, ,e,т,п,e,д,ы,ң
к,e,p,e,к, ,e,т,у,$,V,FRML,SG,2,NEG,PST	к,e,p,e,к, ,e,т,п,e,д,ы,ң,i,з
к,e,p,e,к, ,e,т,у,$,V,PROG,PL,1,PST	к,e,p,e,к, ,e,т,e,т,i,н,м,i,з
к,e,p,e,к, ,e,т,у,$,V,SG,1,PRS	к,e,p,e,к, ,e,т,e,м,i,н
к,e,p,e,к, ,e,т,у,$,V,PROG,PL,2,INFM,PST	к,e,p,e,к, ,e,т,e,т,i,н,с,i,ң,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PRF,PL,1,NEG,PST	к,e,p,e,к, ,e,т,п,e,г,e,н,д,i,к
к,e,p,e,к, ,e,т,у,$,V,PROG,SG,3,PST	к,e,p,e,к, ,e,т,e,т,i,н
к,e,p,e,к, ,e,т,у,$,V,PROG,SG,2,INFM,PST	к,e,p,e,к, ,e,т,e,т,i,н,с,i,ң
к,e,p,e,к, ,e,т,у,$,V,PROG,SG,1,PST	к,e,p,e,к, ,e,т,e,т,i,н,м,i,н
к,e,p,e,к, ,e,т,у,$,V,SG,3,PRS	к,e,p,e,к, ,e,т,e,д,i
к,e,p,e,к, ,e,т,у,$,V,PROG,FRML,PL,2,NEG,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p,м,a,й,с,ы,з,д,a,p
к,e,p,e,к, ,e,т,у,$,V,PROG,PL,3,NEG,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p,м,a,й
к,e,p,e,к, ,e,т,у,$,V,PROG,PL,2,INFM,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p,с,ы,ң,д,a,p
к,e,p,e,к, ,e,т,у,$,V,PROG,SG,2,INFM,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p,с,ы,ң
к,e,p,e,к, ,e,т,у,$,V,PL,1,NEG,PRS	к,e,p,e,к, ,e,т,e,м,e,й,с,i,ң,д,e,p
к,e,p,e,к, ,e,т,у,$,V,SG,3,NEG,PRS	к,e,p,e,к, ,e,т,e,м,e,й,д,i
к,e,p,e,к, ,e,т,у,$,V,PROG,PL,3,PST	к,e,p,e,к, ,e,т,e,т,i,н
к,e,p,e,к, ,e,т,у,$,V,FRML,PL,2,PRS	к,e,p,e,к, ,e,т,e,с,i,з,д,e,p
к,e,p,e,к, ,e,т,у,$,V,PROG,FRML,SG,2,NEG,PST	к,e,p,e,к, ,e,т,п,e,т,i,н,с,i,з
к,e,p,e,к, ,e,т,у,$,V,PL,1,PRS	к,e,p,e,к, ,e,т,e,м,i,з
к,e,p,e,к, ,e,т,у,$,V,PRF,SG,3,PST	к,e,p,e,к, ,e,т,к,e,н
к,e,p,e,к, ,e,т,у,$,V,SBJV,SG,2,INFM,FUT	қ,a,ж,e,т, ,б,o,л,a,p,с,ы,ң
к,e,p,e,к, ,e,т,у,$,V,SG,1,PST	к,e,p,e,к, ,e,т,т,i,м
к,e,p,e,к, ,e,т,у,$,V,PROG,PL,2,NEG,INFM,PRS	к,e,p,e,к, ,e,т,i,п, ,ж,a,т,ы,p,м,a,й,с,ы,ң,д,a,p
к,e,p,e,к, ,e,т,у,$,V,PL,3,PST	к,e,p,e,к, ,e,т,т,i
