प,ू,छ,न,ा,$,V,HAB,MASC,PL,1,PST	प,ू,छ,त,े, ,थ,े
प,ू,छ,न,ा,$,V,PRF,FEM,SG,3,LGSPEC4	प,ू,छ,ी, ,ह,ो,त,ी
प,ू,छ,न,ा,$,V,PROG,FEM,SG,2,LGSPEC3	प,ू,छ, ,र,ह,ी, ,ह,ो,ग,ी
प,ू,छ,न,ा,$,V,MASC,SBJV,SG,3	य,ह, ,प,ू,छ,े,ग,ा
प,ू,छ,न,ा,$,V,PRF,FEM,PL,2,LGSPEC3	प,ू,छ,ी, ,ह,ो,ग,ी
प,ू,छ,न,ा,$,V,PRF,MASC,SG,3,PRS	प,ू,छ,ा, ,ह,ै
प,ू,छ,न,ा,$,V,PROG,FEM,SG,1,LGSPEC3	प,ू,छ, ,र,ह,ी, ,ह,ू,ँ,ग,ी
प,ू,छ,न,ा,$,V,PROG,FEM,SG,3,LGSPEC4	प,ू,छ, ,र,ह,ी, ,ह,ो,त,ी
प,ू,छ,न,ा,$,V,PROG,FEM,PL,1,LGSPEC4	प,ू,छ, ,र,ह,ी, ,ह,ो,त,ी
प,ू,छ,न,ा,$,V,PRF,FEM,SG,1,PRS	प,ू,छ,ी, ,ह,ू,ँ
प,ू,छ,न,ा,$,V,PRF,MASC,SBJV,SG,3	प,ू,छ,ा, ,ह,ो
प,ू,छ,न,ा,$,V,HAB,MASC,PL,2,PST	प,ू,छ,त,े, ,थ,े
प,ू,छ,न,ा,$,V,HAB,MASC,SG,2,LGSPEC3	प,ू,छ,त,ा, ,ह,ो,ग,ा
प,ू,छ,न,ा,$,V,PRF,MASC,SG,2,LGSPEC3	प,ू,छ,ा, ,ह,ो,ग,ा
प,ू,छ,न,ा,$,V,FEM,SBJV,PL,1	ह,म, ,प,ू,छ,े,ं,ग,ी
प,ू,छ,न,ा,$,V,PROG,MASC,SG,3,LGSPEC4	प,ू,छ, ,र,ह,ा, ,ह,ो,त,ा
प,ू,छ,न,ा,$,V,PROG,MASC,PL,1,PST	प,ू,छ, ,र,ह,े, ,थ,े
प,ू,छ,न,ा,$,V,HAB,MASC,PL,2,PRS	प,ू,छ,त,े, ,ह,ो
प,ू,छ,न,ा,$,V,HAB,MASC,SBJV,SG,2	प,ू,छ,त,ा, ,ह,ो
प,ू,छ,न,ा,$,V,HAB,MASC,SBJV,SG,3	प,ू,छ,त,ा, ,ह,ो
प,ू,छ,न,ा,$,V,HAB,FEM,SG,1,LGSPEC3	प,ू,छ,त,ी, ,ह,ू,ँ,ग,ी
प,ू,छ,न,ा,$,V,FEM,SBJV,SG,1	म,ै,ं, ,प,ू,छ,ू,ँ,ग,ी
प,ू,छ,न,ा,$,V,HAB,MASC,PL,2,LGSPEC4	प,ू,छ,त,े, ,ह,ो,त,े
प,ू,छ,न,ा,$,V,PRF,MASC,SG,1,LGSPEC4	प,ू,छ,ा, ,ह,ो,त,ा
प,ू,छ,न,ा,$,V,PROG,FEM,SBJV,SG,3	प,ू,छ, ,र,ह,ी, ,ह,ो
प,ू,छ,न,ा,$,V,PRF,MASC,PL,3,LGSPEC4	प,ू,छ,े, ,ह,ो,त,े
प,ू,छ,न,ा,$,V,HAB,FEM,PL,3,LGSPEC3	प,ू,छ,त,ी, ,ह,ो,ं,ग,ी
प,ू,छ,न,ा,$,V,PRF,FEM,PL,3,LGSPEC3	प,ू,छ,ी, ,ह,ो,ं,ग,ी
प,ू,छ,न,ा,$,V,FEM,SBJV,SG,3	य,ह, ,प,ू,छ,े,ग,ी
प,ू,छ,न,ा,$,V,PRF,FEM,SG,1,LGSPEC3	प,ू,छ,ी, ,ह,ू,ँ,ग,ी
प,ू,छ,न,ा,$,V,PRF,FEM,PL,1,LGSPEC3	प,ू,छ,ी, ,ह,ो,ं,ग,ी
प,ू,छ,न,ा,$,V,PRF,MASC,PL,1,PRS	प,ू,छ,े, ,ह,ै,ं
प,ू,छ,न,ा,$,V,HAB,MASC,SG,1,LGSPEC4	प,ू,छ,त,ा, ,ह,ो,त,ा
प,ू,छ,न,ा,$,V,HAB,FEM,SBJV,SG,2	प,ू,छ,त,ी, ,ह,ो
प,ू,छ,न,ा,$,V,HAB,FEM,SBJV,PL,3	प,ू,छ,त,ी, ,ह,ो,ं
प,ू,छ,न,ा,$,V,HAB,MASC,SG,3,PRS	प,ू,छ,त,ा, ,ह,ै
